Module ID,Gene Symbol,Identifier
m117,NOP10,9896
m117,SURF4,9897
m117,ELAVL1,9898
m117,CHTF8,9899
m117,DNAJB1,9900
m117,STIP1,9901
m117,MTMR11,9902
m117,DCUN1D5,9903
m117,CCT5,9904
m117,AC114772.1,9905
m117,ERLIN1,9906
m117,EIF2S1,9907
m117,DNAJB6,9908
m117,SLC22A23,9909
m117,COMMD2,9910
m117,YRDC,9911
m117,TXNDC5,9912
m117,RBM14-RBM4,9913
m117,HSPA8,9914
m117,RPL37A,9915
m117,TIMM21,9916
m117,HERPUD1,9917
m117,C8orf76,9918
m117,SNX2,9919
m117,PGS1,9920
m117,CREB1,9921
m117,NUS1,9922
m117,TRMT1L,9923
m117,C3orf38,9924
m117,UBE2F,9925
m117,TRIM68,9926
m117,RIPK2,9927
m117,FDX1,9928
m117,H2AFZ,9929
m117,PPIL1,9930
m117,PNMA1,9931
m117,NUDT9,9932
m117,SMG8,9933
m117,P4HA2,9934
m117,ANKRD37,9935
m117,SLC39A14,9936
m117,TRIM69,9937
m117,MED21,9938
m117,COPS2,9939
m117,C12orf75,9940
m117,BOD1,9941
m117,ZNF770,9942
m117,OTUD4,9943
m117,ALKBH1,9944
m117,RAB2B,9945
m117,PRKAB2,9946
m117,SHMT2,9947
m117,OSTC,9948
m117,MSMO1,9949
m117,CNIH,9950
m117,AHSA1,9951
m117,PDSS2,9952
m117,FBXO42,9953
m117,IPO11,9954
m117,RYBP,9955
m117,PMPCB,9956
m117,MGAT2,9957
m117,RAD52,9958
m117,PROSC,9959
m117,TP53BP1,9960
m117,YIPF1,9961
m117,BTN3A3,9962
m117,CEPT1,9963
m117,EIF1,9964
m117,MTERF,9965
m117,ASNSD1,9966
m117,TMTC1,9967
m117,SRSF7,9968
m117,ZW10,9969
m117,STK40,9970
m117,NCBP1,9971
m117,RAB8B,9972
m117,SOAT1,9973
m117,PHYHIPL,9974
m117,DYNLL1,9975
m117,TIGD7,9976
m117,CCDC127,9977
m117,C18orf25,9978
m117,C12orf57,9979
m117,DCAF13,9980
m117,PPAT,9981
m117,KCTD21,9982
m117,HTATIP2,9983
m117,METTL18,9984
m117,CCDC6,9985
m117,ETHE1,9986
m117,MANF,9987
m117,SDF2,9988
m117,BTN2A1,9989
m117,MSANTD2,9990
m117,TCEB3,9991
m117,TOR1B,9992
m117,C20orf24,9993
m117,ZBTB2,9994
m117,RP11-110H1.2,9995
m117,TRIM16,9996
m117,DPH3,9997
m117,MT-ND2,9998
m117,PYURF,9999
m117,SNX3,10000
m117,LRRC59,10001
m117,AMD1,10002
m117,TARS,10003
m117,EMC6,10004
m117,C7orf60,10005
m117,PHF5A,10006
m117,ZNF436,10007
m117,DKK3,10008
m117,CPSF6,10009
m117,ZDHHC7,10010
m117,PPA1,10011
m117,MED17,10012
m117,WDSUB1,10013
m117,BAG2,10014
m117,MRPL34,10015
m117,RAN,10016
m117,TP53RK,10017
m117,TMOD3,10018
m117,CYR61,10019
m117,UBR2,10020
m117,ILF2,10021
m117,CUL3,10022
m117,RCAN1,10023
m117,PPIL6,10024
m117,GTF3C3,10025
m117,UHRF2,10026
m117,AC016683.6,10027
m117,DSCR3,10028
m117,DDRGK1,10029
m117,CACYBP,10030
m117,RAB23,10031
m117,WDR33,10032
m117,XPO1,10033
m117,GTPBP8,10034
m117,ERGIC1,10035
m117,NUFIP2,10036
m117,SOD2,10037
m117,PCBD1,10038
m117,RPL7,10039
m117,SLC25A51,10040
m117,INTS12,10041
m117,TSC22D1,10042
m117,OSGIN2,10043
m117,TMED5,10044
m117,RPL21,10045
m117,CNOT1,10046
m117,TRPM7,10047
m117,NOB1,10048
m117,SRSF6,10049
m117,BANP,10050
m117,HSPA1B,10051
m117,SRSF3,10052
m117,MTO1,10053
m117,PEX12,10054
m117,ALG2,10055
m117,EXOC2,10056
m117,YOD1,10057
m117,ZDHHC3,10058
m117,TMEM106C,10059
m117,C5orf54,10060
m117,DIEXF,10061
m117,INTS6,10062
m117,RHOT1,10063
m117,PGD,10064
m117,CD53,10065
m117,MRPL18,10066
m117,EYA3,10067
m117,KANSL1L,10068
m117,PGK1,10069
m117,SPG20,10070
m117,XBP1,10071
m117,SSBP2,10072
m117,MAPK14,10073
m117,CHORDC1,10074
m117,CDKN2AIP,10075
m117,ST7,10076
m117,AP3M1,10077
m117,FNBP1L,10078
m117,SIAH2,10079
m117,JUN,10080
m117,NUP35,10081
m117,CA8,10082
m117,SNX7,10083
m117,RBM18,10084
m117,EIF2B2,10085
m117,PGM2,10086
m117,DOK5,10087
m117,KANSL2,10088
m117,C14orf142,10089
m117,HSPD1,10090
m117,GTF2H2B,10091
m117,CTD-3211M3.1,10092
m117,DCP1B,10093
m117,GOLPH3L,10094
m117,R3HCC1L,10095
m117,WTAP,10096
m117,SUGT1,10097
m117,NEIL2,10098
m117,TSHZ1,10099
m117,ZNF286A,10100
m117,RP11-259P6.1,10101
m117,CRYZ,10102
m117,FEM1C,10103
m117,RPL6,10104
m117,TMPO,10105
m117,SIAH1,10106
m117,PAPOLA,10107
m117,ZMIZ1,10108
m117,RCBTB2,10109
m117,PDIA3,10110
m117,KPNA3,10111
m117,C1GALT1C1,10112
m117,SPRY2,10113
m117,AC002055.4,10114
m117,ZNF227,10115
m117,EPB41,10116
m117,TARDBP,10117
m117,CANT1,10118
m117,IKBKAP,10119
m117,VAPA,10120
m117,RUVBL1,10121
m117,ALDH18A1,10122
m117,TANK,10123
m117,ELL2,10124
m117,CNOT4,10125
m117,SMG7,10126
m117,DERL1,10127
m117,PGRMC2,10128
m117,MAPRE2,10129
m117,LARP4,10130
m117,LCP2,10131
m117,MRPL33,10132
m117,CAPRIN1,10133
m117,ING1,10134
m117,RP11-574K11.18,10135
m117,METTL21A,10136
m117,JTB,10137
m117,ZNF615,10138
m117,RBM14,10139
m117,GTF2E2,10140
m117,PRMT5,10141
m117,HIST1H2BK,10142
m117,HEATR6,10143
m117,DNAJB4,10144
m117,FXN,10145
m117,SUPT4H1,10146
m117,VPS37C,10147
m117,CHIC2,10148
m117,STK24,10149
m117,ERRFI1,10150
m117,INTS8,10151
m117,GNPAT,10152
m117,TNFAIP1,10153
m117,SLC33A1,10154
m117,TAF12,10155
m117,USP32P3,10156
m117,STARD3NL,10157
m117,EPG5,10158
m117,METTL4,10159
m117,RPS3A,10160
m117,ZNF330,10161
m117,LEPROTL1,10162
m117,DNAJA1,10163
m117,GPBP1,10164
m117,TBCK,10165
m117,JAGN1,10166
m117,UCHL3,10167
m117,HNRNPAB,10168
m117,PTGES3,10169
m117,RP11-303E16.8,10170
m117,SH2B3,10171
m117,AVEN,10172
m117,ZC2HC1C,10173
m117,MED20,10174
m117,RCC1,10175
m117,SPATA2,10176
m117,THAP1,10177
m117,IFNAR1,10178
m117,SMAD1,10179
m117,PRPF39,10180
m117,DDIT3,10181
m117,RNF19B,10182
m117,RPL7A,10183
m117,TKT,10184
m117,CYB5A,10185
m117,CTSK,10186
m117,PDIA4,10187
m117,ZNF323,10188
m117,TMEM56,10189
m117,MINA,10190
m117,UBAP1,10191
m117,C14orf119,10192
m117,FAM165B,10193
m117,TAF7,10194
m117,CLPP,10195
m117,PIGH,10196
m117,LSM1,10197
m117,FUBP1,10198
m117,CEBPG,10199
m117,HSBP1,10200
m117,ARL5B,10201
m117,SDCBP,10202
m117,SIKE1,10203
m117,SPATA5L1,10204
m117,RRAGC,10205
m117,SUPT3H,10206
m117,YY1AP1,10207
m117,PAPOLG,10208
m117,CLDN12,10209
m117,MRPS7,10210
m117,MFAP3,10211
m117,ZNF259,10212
m117,FXR1,10213
m117,PDIA6,10214
m117,RP11-166B2.1,10215
m117,CKS1B,10216
m117,USPL1,10217
m117,NTAN1,10218
m117,RANBP2,10219
m117,SMNDC1,10220
m117,SLC26A11,10221
m117,TPST2,10222
m117,VPS37A,10223
m117,C2orf42,10224
m117,CTSB,10225
m117,ZCCHC2,10226
m117,KLF10,10227
m117,CCDC117,10228
m117,OLR1,10229
m117,POGLUT1,10230
m117,TMED2,10231
m117,ALKBH5,10232
m117,WRNIP1,10233
m117,BUB3,10234
m117,HSPA4L,10235
m117,EDEM3,10236
m117,GALNTL4,10237
m117,TXNRD1,10238
m117,MRPS6,10239
m117,UQCR11,10240
m117,NFIL3,10241
m117,PDS5A,10242
m117,DPAGT1,10243
m117,HUS1,10244
m117,TDP2,10245
m117,SNX16,10246
m117,UBE2D3,10247
m117,MAP3K7,10248
m117,TMEM251,10249
m117,TCP1,10250
m117,CCT4,10251
m117,KIAA0586,10252
m117,BIRC2,10253
m117,DDX47,10254
m117,LIN7C,10255
m118,CBL,10256
m118,SNX13,10257
m118,OSBP,10258
m118,ETV3,10259
m118,PDZRN4,10260
m118,COL4A3BP,10261
m118,MSANTD4,10262
m118,SPRED1,10263
m118,1-Mar,10264
m118,ZNF318,10265
m118,UBE2J1,10266
m118,CBX5,10267
m118,ZDHHC20,10268
m118,ANO4,10269
m118,SCYL2,10270
m118,ADNP2,10271
m118,KLHL9,10272
m118,FAM5C,10273
m118,FBXW11,10274
m118,DEGS1,10275
m118,UBE4A,10276
m118,RP11-159D12.9,10277
m118,VPS26A,10278
m118,SNAPC3,10279
m118,RNF145,10280
m118,ATP11B,10281
m118,MBD2,10282
m118,IFIT5,10283
m118,C14orf126,10284
m118,UBTD2,10285
m118,ZNF776,10286
m118,GNAI1,10287
m118,B3GALTL,10288
m118,USP46,10289
m118,RNF214,10290
m118,FGFR1OP2,10291
m118,ADNP,10292
m118,DNAJC3,10293
m118,BMI1,10294
m118,RABEP1,10295
m118,JAKMIP2,10296
m118,SOCS6,10297
m118,GSPT1,10298
m118,CTCF,10299
m118,ABHD6,10300
m118,EPC2,10301
m118,CDV3,10302
m118,RALGAPB,10303
m118,BAG1,10304
m118,TMEM170B,10305
m118,XPOT,10306
m118,MTRR,10307
m118,NAP1L1,10308
m118,C12orf23,10309
m118,GOLPH3,10310
m118,GNAO1,10311
m118,ZNF445,10312
m118,USP12,10313
m118,PIK3CA,10314
m118,DIXDC1,10315
m118,MTIF2,10316
m118,UBE4B,10317
m118,CADM2,10318
m118,EIF4E,10319
m118,NUP153,10320
m118,EP300,10321
m118,CSTF2T,10322
m118,HIPK1,10323
m118,AHCTF1,10324
m118,FAM91A1,10325
m118,KLHL2,10326
m118,CDC73,10327
m118,PWWP2A,10328
m118,NFAT5,10329
m118,FBXL3,10330
m118,ARPC5,10331
m118,LZIC,10332
m118,FAN1,10333
m118,EIF4G2,10334
m118,FYTTD1,10335
m118,DCAF17,10336
m118,PSMD11,10337
m118,DNAJC14,10338
m118,RNF144A,10339
m118,OTUD6B,10340
m118,GZF1,10341
m118,YTHDF3,10342
m118,WDFY1,10343
m118,WDR48,10344
m118,ZNF568,10345
m118,ZNF281,10346
m118,LEMD3,10347
m118,ZNF808,10348
m118,STRN3,10349
m118,TCP11L1,10350
m118,KLHDC10,10351
m118,KIAA1737,10352
m118,RAD21,10353
m118,OXSR1,10354
m118,ZNF322,10355
m118,RB1,10356
m118,TAF13,10357
m118,SMARCA1,10358
m118,IKZF5,10359
m118,SMEK2,10360
m118,CNOT6L,10361
m118,TGOLN2,10362
m118,ARHGEF7,10363
m118,PCDH10,10364
m118,SPOPL,10365
m118,ZFR,10366
m118,CCND2,10367
m118,USP7,10368
m118,RASSF3,10369
m118,PDE4DIP,10370
m118,ST13,10371
m118,TIAL1,10372
m118,TLK2,10373
m118,NIPAL3,10374
m118,TPPP,10375
m118,AFAP1L2,10376
m118,SYNJ2,10377
m118,MBNL2,10378
m118,CAPZA2,10379
m118,GALK2,10380
m118,RAPGEF5,10381
m118,CCNI,10382
m118,APPBP2,10383
m118,MIB1,10384
m118,LPIN2,10385
m118,LDOC1L,10386
m118,ZNF639,10387
m118,TM7SF3,10388
m118,COBL,10389
m118,CDKN1B,10390
m118,POGK,10391
m118,PRMT2,10392
m118,AZIN1,10393
m118,HERC3,10394
m118,BCL2L2,10395
m118,KIAA0100,10396
m118,DCUN1D1,10397
m118,NIPA1,10398
m118,UBL3,10399
m118,NUDT3,10400
m118,DHX15,10401
m118,RCHY1,10402
m118,NEK4,10403
m118,GATC,10404
m118,STK4,10405
m118,TAF5L,10406
m118,CLINT1,10407
m118,CHUK,10408
m118,PAIP1,10409
m118,ARHGEF12,10410
m118,FNIP1,10411
m118,AKIRIN1,10412
m118,CASK,10413
m118,ANP32A,10414
m118,GORASP2,10415
m118,PEX5,10416
m118,CCNG2,10417
m118,COPA,10418
m118,SLC7A1,10419
m118,HNRPLL,10420
m118,SOS1,10421
m118,ZNF253,10422
m118,GMFB,10423
m118,RAPGEF2,10424
m118,RP11-831H9.16,10425
m118,RAB21,10426
m118,SRGAP2,10427
m118,CTTNBP2NL,10428
m118,OGT,10429
m118,SMAD2,10430
m118,ADAR,10431
m118,CTNND2,10432
m118,GATSL2,10433
m118,FAM13B,10434
m118,WHSC1,10435
m118,PDE12,10436
m118,SNIP1,10437
m118,ZNF718,10438
m118,RAB10,10439
m118,PELO,10440
m118,ZBTB38,10441
m118,KIAA1147,10442
m118,CTTNBP2,10443
m118,KLHL23,10444
m118,NDUFS2,10445
m118,WWC2,10446
m118,KIF5C,10447
m118,C3orf58,10448
m118,PTPLB,10449
m118,PPM1A,10450
m118,HSD11B1,10451
m118,IGIP,10452
m118,CYP51A1,10453
m118,ARID1B,10454
m118,GTF2IP1,10455
m118,JAKMIP3,10456
m118,KCTD10,10457
m118,PLCL1,10458
m118,IDE,10459
m118,TRRAP,10460
m118,PIAS1,10461
m118,PAG1,10462
m118,MAPK1,10463
m118,RAB40B,10464
m118,PHLDA1,10465
m118,NCAPD3,10466
m118,MED28,10467
m118,CPEB3,10468
m118,DHX40,10469
m118,ARF6,10470
m118,PHF6,10471
m118,AKAP12,10472
m118,ZNF92,10473
m118,ZNF740,10474
m118,ENPP4,10475
m118,AGAP1,10476
m118,SPRED2,10477
m118,KBTBD2,10478
m118,SQLE,10479
m118,MSL2,10480
m118,ATG12,10481
m118,METTL9,10482
m118,SLAIN2,10483
m118,USP32,10484
m118,C2orf49,10485
m118,SOCS2,10486
m118,VTI1A,10487
m118,DLG1,10488
m118,CYLD,10489
m118,SLC39A6,10490
m118,SLC25A53,10491
m118,TOPBP1,10492
m118,KPNA4,10493
m118,PCBP2,10494
m118,STARD13,10495
m118,TMEM167A,10496
m118,RPL26,10497
m118,LRRN1,10498
m118,APIP,10499
m118,FRMD5,10500
m118,MPP5,10501
m118,NIN,10502
m118,NCOA2,10503
m118,NUMB,10504
m118,SETD7,10505
m118,DUSP22,10506
m118,ISOC1,10507
m118,TULP4,10508
m118,PDZD8,10509
m118,MTMR2,10510
m118,MOB4,10511
m118,ACBD3,10512
m118,NR1D2,10513
m118,ZRANB1,10514
m118,KIAA0226,10515
m118,AC004797.1,10516
m118,PTEN,10517
m118,TBC1D5,10518
m118,SERBP1,10519
m118,WAC,10520
m118,ZNF33A,10521
m118,ANK2,10522
m118,VPRBP,10523
m118,MCF2L,10524
m118,ZFP91,10525
m118,EGLN1,10526
m118,ERAP1,10527
m118,SMARCC2,10528
m118,RP11-547I7.2,10529
m118,SPIRE1,10530
m118,CCDC126,10531
m118,SPAST,10532
m118,TRIM44,10533
m118,B3GNT2,10534
m118,MYRIP,10535
m118,CTD-2196E14.9,10536
m118,CMPK1,10537
m118,C11orf30,10538
m118,TMEM184C,10539
m118,CEP120,10540
m118,ASH1L,10541
m118,AKTIP,10542
m118,TNKS,10543
m118,DR1,10544
m118,GNAQ,10545
m118,SET,10546
m118,APC,10547
m118,ZNF562,10548
m118,SPOP,10549
m118,ATF1,10550
m118,ZFC3H1,10551
m118,GALNT1,10552
m118,MORF4L1,10553
m118,JAK1,10554
m118,SLMAP,10555
m118,TRAPPC10,10556
m118,HDLBP,10557
m118,STAU1,10558
m118,ZBTB1,10559
m118,RALA,10560
m118,RC3H1,10561
m118,ZNF507,10562
m118,USP10,10563
m118,NCOA3,10564
m118,CREBL2,10565
m118,AMOTL1,10566
m118,NAA50,10567
m118,IGF2R,10568
m118,CNOT8,10569
m118,OTUD7A,10570
m118,NPEPPS,10571
m118,NCK1,10572
m118,FAM35A,10573
m118,URI1,10574
m118,NR4A1,10575
m118,NCKAP1,10576
m118,FNTB,10577
m118,RBM12B,10578
m118,BTBD1,10579
m118,RP11-283I3.6,10580
m118,HINT3,10581
m118,SLC25A16,10582
m118,ANKS1A,10583
m118,ZFP161,10584
m118,ETF1,10585
m118,SENP2,10586
m118,RAB4A,10587
m118,AGFG1,10588
m118,VPS13D,10589
m118,TMEM245,10590
m118,PIKFYVE,10591
m118,ACTR3,10592
m118,ETS2,10593
m118,C1orf43,10594
m118,CDH2,10595
m118,ATP2C1,10596
m118,SLC38A1,10597
m118,RPS6KA3,10598
m118,ERO1LB,10599
m118,TEX2,10600
m118,YPEL2,10601
m118,STARD4,10602
m118,IVNS1ABP,10603
m118,WDR26,10604
m118,BCL2L13,10605
m118,RPE,10606
m118,PPP1R15B,10607
m118,BICD2,10608
m118,ERMP1,10609
m118,BBS9,10610
m118,CRKL,10611
m118,UBA2,10612
m118,PEX5L,10613
m118,CAP1,10614
m118,UBE2G1,10615
m118,POLR2D,10616
m118,PKP4,10617
m118,MPDZ,10618
m118,RP11-773D16.1,10619
m118,HIAT1,10620
m118,NR4A2,10621
m118,SLC36A4,10622
m118,FAM168B,10623
m118,TM9SF2,10624
m118,NCOA4,10625
m118,SH3YL1,10626
m118,STK38L,10627
m118,RBM26,10628
m118,LRRC8C,10629
m118,RP11-330L19.4,10630
m118,ETNK1,10631
m118,SETD3,10632
m118,PPP1CB,10633
m118,ATG2B,10634
m118,ZNF143,10635
m118,ING2,10636
m118,ATL2,10637
m118,ZNF384,10638
m118,MICAL3,10639
m118,WDFY3,10640
m118,AP1G1,10641
m118,RACGAP1,10642
m118,ASAP1,10643
m118,PPTC7,10644
m118,TTC33,10645
m118,SAP130,10646
m118,PPP2R2A,10647
m118,ID2,10648
m118,CEP85,10649
m118,WWP1,10650
m118,CPD,10651
m118,PUM2,10652
m118,SMCR7L,10653
m118,CORO1C,10654
m118,NIPA2,10655
m118,IPO7,10656
m118,TRAK2,10657
m118,NFXL1,10658
m118,SOCS5,10659
m118,PRNP,10660
m119,ZBTB22,10661
m119,GUCY1A3,10662
m119,PSMB6,10663
m119,FBXO45,10664
m119,KDM5B,10665
m119,MRPS24,10666
m119,DNMT3A,10667
m119,RIC8B,10668
m119,ZKSCAN5,10669
m119,ZCCHC3,10670
m119,AKR1C2,10671
m119,UBE2Z,10672
m119,CLPB,10673
m119,PBX2,10674
m119,ABCF2,10675
m119,SRRD,10676
m119,ATP8B2,10677
m119,FOXG1,10678
m119,C12orf76,10679
m119,PCDHB14,10680
m119,SLC35E2,10681
m119,B3GAT1,10682
m119,ASIC1,10683
m119,FOXK1,10684
m119,RNF44,10685
m119,WNT7A,10686
m119,DESI1,10687
m119,STIM1,10688
m119,CMTM4,10689
m119,RNF6,10690
m119,RALGPS1,10691
m119,ZNF8,10692
m119,TGFBRAP1,10693
m119,AARS,10694
m119,TBCCD1,10695
m119,DEF8,10696
m119,PAPD7,10697
m119,CHST2,10698
m119,APBA1,10699
m119,HIRA,10700
m119,ELL,10701
m119,SLC24A3,10702
m119,ZNF316,10703
m119,PRICKLE2,10704
m119,SRXN1,10705
m119,FEM1A,10706
m119,SOWAHA,10707
m119,UBB,10708
m119,CNEP1R1,10709
m119,WIPI2,10710
m119,PLEKHA6,10711
m119,UBA1,10712
m119,C16orf72,10713
m119,VPS26B,10714
m119,MTMR12,10715
m119,ZNF12,10716
m119,AP000275.65,10717
m119,GID4,10718
m119,KDM2A,10719
m119,ZBTB40,10720
m119,SNN,10721
m119,SGPP2,10722
m119,SNX25,10723
m119,SCLY,10724
m119,B4GALT3,10725
m119,ZNF250,10726
m119,SLC35C1,10727
m119,MBD1,10728
m119,MGAT5,10729
m119,CYB5D1,10730
m119,RPTOR,10731
m119,FAM171A1,10732
m119,RNF111,10733
m119,GEMIN4,10734
m119,C12orf44,10735
m119,ZADH2,10736
m119,STX6,10737
m119,GNE,10738
m119,GGA3,10739
m119,RBM23,10740
m119,MAN1A1,10741
m119,ZNF605,10742
m119,SLC35E2B,10743
m119,VOPP1,10744
m119,UQCRFS1P1,10745
m119,TMCC1,10746
m119,HNRNPUL2,10747
m119,KIAA0664,10748
m119,GGA2,10749
m119,AC009948.5,10750
m119,ADCY6,10751
m119,ZFP30,10752
m119,ZNF346,10753
m119,ANKH,10754
m119,ZNF212,10755
m119,RRS1,10756
m119,PITPNM1,10757
m119,SNED1,10758
m119,CLCN6,10759
m119,CLASP1,10760
m119,NCOA6,10761
m119,QSOX2,10762
m119,MUL1,10763
m119,RCCD1,10764
m119,NCK2,10765
m119,THTPA,10766
m119,SETD1B,10767
m119,PPP1R16B,10768
m119,PRDM4,10769
m119,HS6ST1,10770
m119,RPP14,10771
m119,POLR1B,10772
m119,TRIM52,10773
m119,KIF21B,10774
m119,RP11-1212A22.1,10775
m119,TMEM110,10776
m119,ZNF623,10777
m119,PCYOX1,10778
m119,LSG1,10779
m119,GBA2,10780
m119,NCOA5,10781
m119,BAHD1,10782
m119,WSB2,10783
m119,DNAJA3,10784
m119,TRMT12,10785
m119,GRK5,10786
m119,ZNF746,10787
m119,NSD1,10788
m119,RAB35,10789
m119,ZFYVE1,10790
m119,ACACA,10791
m119,LRRC57,10792
m119,FAM66C,10793
m119,ZMAT3,10794
m119,ZNF142,10795
m119,JOSD1,10796
m119,MRPL46,10797
m119,HEXIM1,10798
m119,SNX27,10799
m119,KDM2B,10800
m119,PFKP,10801
m119,SIPA1L3,10802
m119,HIF1AN,10803
m119,HECA,10804
m119,MEGF8,10805
m119,UBE2D4,10806
m119,BSDC1,10807
m119,CERK,10808
m119,CEP76,10809
m119,GTF2E1,10810
m119,MRPL49,10811
m119,ARHGAP35,10812
m119,RCC2,10813
m119,POLR3D,10814
m119,NAA30,10815
m119,RELN,10816
m119,USP35,10817
m119,ZNF202,10818
m119,GNB1,10819
m119,PHF23,10820
m119,BCORL1,10821
m119,RP5-1103G7.4,10822
m119,SEL1L3,10823
m119,CEP250,10824
m119,GRB2,10825
m119,C11orf95,10826
m119,EPHB3,10827
m119,PSMD2,10828
m119,ZNF175,10829
m119,ZNF592,10830
m119,PHF15,10831
m119,ZNF398,10832
m119,SIRPA,10833
m119,NISCH,10834
m119,RP11-1277A3.2,10835
m119,RP11-958N24.1,10836
m119,KDM5C,10837
m119,ZNF576,10838
m119,RANBP3,10839
m119,CBFA2T2,10840
m119,TMEM183A,10841
m119,FASTKD5,10842
m119,KIF3C,10843
m119,RP11-323F24.1,10844
m119,FITM2,10845
m119,ZNF518B,10846
m119,ZNF263,10847
m119,CBWD2,10848
m119,KCNA6,10849
m119,GDE1,10850
m119,SHANK3,10851
m119,CTD-2630F21.1,10852
m119,BCL9L,10853
m119,HDHD1,10854
m119,DNAH10OS,10855
m119,INTS5,10856
m119,ZBTB7C,10857
m119,RP11-65J21.3,10858
m119,TUB,10859
m119,RMND5A,10860
m119,MFAP1,10861
m119,TMEM203,10862
m119,USP31,10863
m119,SLC5A3,10864
m119,NPAS2,10865
m119,ZNF835,10866
m119,PANK1,10867
m119,USP19,10868
m119,SEC24C,10869
m119,N6AMT1,10870
m119,PCDH1,10871
m119,PTGR1,10872
m119,MAP7D1,10873
m119,TNPO2,10874
m119,NOMO2,10875
m119,NR3C2,10876
m119,TRIM26,10877
m119,PINK1,10878
m119,CLP1,10879
m119,MAGED4,10880
m119,FAM210A,10881
m119,PDZRN3,10882
m119,ZBTB4,10883
m119,MLL2,10884
m119,AP001372.2,10885
m119,BRPF3,10886
m119,PDP2,10887
m119,ABR,10888
m119,PANK4,10889
m119,SRSF9,10890
m119,PREB,10891
m119,IRS1,10892
m119,BID,10893
m119,ARHGEF17,10894
m119,CYTH3,10895
m119,XYLT1,10896
m119,ZNF41,10897
m119,ZBTB9,10898
m119,FBXL20,10899
m119,BRPF1,10900
m119,ZNF174,10901
m119,SLC25A23,10902
m119,THAP11,10903
m119,SSRP1,10904
m119,SIPA1L2,10905
m119,FAM21A,10906
m119,ZC3H7B,10907
m119,C10orf2,10908
m119,CENPO,10909
m119,TNPO3,10910
m119,CTD-2195M18.1,10911
m119,C1orf21,10912
m119,CTPS1,10913
m119,SPECC1L,10914
m119,ZNF252P,10915
m119,SSTR2,10916
m119,CHCHD4,10917
m119,FAM219A,10918
m119,GTDC2,10919
m119,PANK2,10920
m119,CEBPA,10921
m119,EFNB2,10922
m119,GOLGA3,10923
m119,AKR1C1,10924
m119,SESN1,10925
m119,PRDM11,10926
m119,FBXL14,10927
m119,DEXI,10928
m119,RGP1,10929
m119,RAPGEF1,10930
m119,MGAT3,10931
m119,DCTN5,10932
m119,MLLT1,10933
m119,KIAA1671,10934
m119,CDS2,10935
m119,INTS7,10936
m119,SIK2,10937
m119,RPS26,10938
m119,RRAGD,10939
m119,PID1,10940
m119,TRAF3,10941
m119,TADA2B,10942
m119,C16orf46,10943
m119,TTYH3,10944
m119,PDXDC1,10945
m119,DUSP7,10946
m119,ZNF71,10947
m119,GCSHP3,10948
m119,TRMT2B,10949
m119,ESRRA,10950
m119,RIC8A,10951
m119,GRB10,10952
m119,CRAMP1L,10953
m119,CCNY,10954
m119,BOP1,10955
m119,MIOS,10956
m119,MIA3,10957
m119,MYLIP,10958
m119,AMMECR1L,10959
m119,HUWE1,10960
m119,SH3GL1P1,10961
m119,FAM50B,10962
m119,G0S2,10963
m119,AKR1B1,10964
m119,FXR2,10965
m119,RSG1,10966
m119,URB1,10967
m119,GLB1,10968
m119,WDR4,10969
m119,FAM173B,10970
m119,ZNF417,10971
m119,SREBF2,10972
m119,CCDC149,10973
m119,PHF13,10974
m119,LASP1,10975
m119,NHEJ1,10976
m119,NCOR2,10977
m121,RGS5,10978
m121,SH3RF1,10979
m121,LNPEP,10980
m121,PLXDC1,10981
m121,MAN2A2,10982
m121,TM9SF3,10983
m121,NLGN2,10984
m121,TBC1D4,10985
m121,RECQL,10986
m121,KIF1B,10987
m121,MFN2,10988
m121,RPL9,10989
m121,ATXN2,10990
m121,AGPAT3,10991
m121,CEP44,10992
m121,CPEB2,10993
m121,SDHAP2,10994
m121,TAOK1,10995
m121,TTC37,10996
m121,ACAP2,10997
m121,SMARCA5,10998
m121,TRIP12,10999
m121,ANGEL1,11000
m121,GMPPB,11001
m121,UNC13C,11002
m121,PHC1,11003
m121,SCRN1,11004
m121,ZNF573,11005
m121,NFE2L1,11006
m121,JAK2,11007
m121,RP11-396K3.1,11008
m121,CDK12,11009
m121,NUDT12,11010
m121,LIN54,11011
m121,TRA2B,11012
m121,PIGK,11013
m121,KIAA1109,11014
m121,STX17,11015
m121,NFYB,11016
m121,BCL9,11017
m121,MCF2L2,11018
m121,NBN,11019
m121,PTPDC1,11020
m121,ZNF655,11021
m121,DNER,11022
m121,RP11-312O7.2,11023
m121,CSNK2A1,11024
m121,RP11-473I1.9,11025
m121,EPM2A,11026
m121,ZNF772,11027
m121,TAX1BP1,11028
m121,CANX,11029
m121,LDHB,11030
m121,ZNF343,11031
m121,AC008993.5,11032
m121,RCOR1,11033
m121,NBPF24,11034
m121,PEX19,11035
m121,CTBP1-AS1,11036
m121,USP9X,11037
m121,PDCD6IP,11038
m121,PTPN11,11039
m121,CS,11040
m121,PICALM,11041
m121,RAPGEF4,11042
m121,TIA1,11043
m121,SH3D19,11044
m121,SKIV2L2,11045
m121,FAM192A,11046
m121,SENP7,11047
m121,ZNF561,11048
m121,RP11-43F13.1,11049
m121,CNTN1,11050
m121,SEC24B,11051
m121,PCNP,11052
m121,BECN1,11053
m121,UBE3C,11054
m121,SF1,11055
m121,FRZB,11056
